,FirstName,LastName,CurrentEmploymentType,CurrentEmploymentTitle,Timestamp,id,lat,long,day,hour,minute,Weekend
230157,Hennie,Osvaldo,Security,Perimeter Control,2014-01-17 12:39:00,21.0,36.064583760000005,24.873445359999998,17.0,12.0,39.0,False
230158,Hennie,Osvaldo,Security,Perimeter Control,2014-01-17 12:40:00,21.0,36.064857759999995,24.86867732,17.0,12.0,40.0,False
230159,Hennie,Osvaldo,Security,Perimeter Control,2014-01-17 12:41:00,21.0,36.064847625,24.863269074999998,17.0,12.0,41.0,False
230160,Hennie,Osvaldo,Security,Perimeter Control,2014-01-17 12:42:00,21.0,36.064864299999996,24.858363699999998,17.0,12.0,42.0,False
230161,Hennie,Osvaldo,Security,Perimeter Control,2014-01-17 12:43:00,21.0,36.065720625,24.854128590000002,17.0,12.0,43.0,False
230222,Hennie,Osvaldo,Security,Perimeter Control,2014-01-17 13:44:00,21.0,36.065638235,24.85488089,17.0,13.0,44.0,False
230223,Hennie,Osvaldo,Security,Perimeter Control,2014-01-17 13:45:00,21.0,36.06186912,24.85643572,17.0,13.0,45.0,False
230224,Hennie,Osvaldo,Security,Perimeter Control,2014-01-17 13:46:00,21.0,36.05854493,24.85837048,17.0,13.0,46.0,False
230225,Hennie,Osvaldo,Security,Perimeter Control,2014-01-17 13:47:00,21.0,36.05667503,24.86213754,17.0,13.0,47.0,False
230226,Hennie,Osvaldo,Security,Perimeter Control,2014-01-17 13:48:00,21.0,36.05666265,24.867657995000002,17.0,13.0,48.0,False
230227,Hennie,Osvaldo,Security,Perimeter Control,2014-01-17 13:49:00,21.0,36.05577964,24.871974675,17.0,13.0,49.0,False
230228,Hennie,Osvaldo,Security,Perimeter Control,2014-01-17 13:50:00,21.0,36.0547471,24.87619105,17.0,13.0,50.0,False
230229,Hennie,Osvaldo,Security,Perimeter Control,2014-01-17 13:51:00,21.0,36.051932289999996,24.878808380000002,17.0,13.0,51.0,False
230230,Hennie,Osvaldo,Security,Perimeter Control,2014-01-17 13:52:00,21.0,36.04889579,24.87957322,17.0,13.0,52.0,False
230456,Hennie,Osvaldo,Security,Perimeter Control,2014-01-17 17:38:00,21.0,36.05043531,24.8795769,17.0,17.0,38.0,False
230457,Hennie,Osvaldo,Security,Perimeter Control,2014-01-17 17:39:00,21.0,36.052752240000004,24.88328736,17.0,17.0,39.0,False
230458,Hennie,Osvaldo,Security,Perimeter Control,2014-01-17 17:40:00,21.0,36.05410353,24.88678605,17.0,17.0,40.0,False
230459,Hennie,Osvaldo,Security,Perimeter Control,2014-01-17 17:41:00,21.0,36.05843903,24.88757823,17.0,17.0,41.0,False
230460,Hennie,Osvaldo,Security,Perimeter Control,2014-01-17 17:42:00,21.0,36.05913051,24.89268204,17.0,17.0,42.0,False
230461,Hennie,Osvaldo,Security,Perimeter Control,2014-01-17 17:43:00,21.0,36.06204084,24.89500529,17.0,17.0,43.0,False
230552,Hennie,Osvaldo,Security,Perimeter Control,2014-01-17 19:14:00,21.0,36.06264047,24.89826276,17.0,19.0,14.0,False
230553,Hennie,Osvaldo,Security,Perimeter Control,2014-01-17 19:15:00,21.0,36.05938837,24.89976434,17.0,19.0,15.0,False
230554,Hennie,Osvaldo,Security,Perimeter Control,2014-01-17 19:16:00,21.0,36.05679971,24.901364344999998,17.0,19.0,16.0,False
230555,Hennie,Osvaldo,Security,Perimeter Control,2014-01-17 19:17:00,21.0,36.05458404,24.899992165,17.0,19.0,17.0,False
230675,Hennie,Osvaldo,Security,Perimeter Control,2014-01-17 21:17:00,21.0,36.05713653,24.901657945,17.0,21.0,17.0,False
230676,Hennie,Osvaldo,Security,Perimeter Control,2014-01-17 21:18:00,21.0,36.06030522,24.90394119,17.0,21.0,18.0,False
230695,Hennie,Osvaldo,Security,Perimeter Control,2014-01-17 21:37:00,21.0,36.06043476,24.90559558,17.0,21.0,37.0,False
231953,Hennie,Osvaldo,Security,Perimeter Control,2014-01-18 18:35:00,21.0,36.06018066,24.90384246,18.0,18.0,35.0,True
231954,Hennie,Osvaldo,Security,Perimeter Control,2014-01-18 18:36:00,21.0,36.056042895000004,24.90097361,18.0,18.0,36.0,True
232046,Hennie,Osvaldo,Security,Perimeter Control,2014-01-18 20:08:00,21.0,36.05656445,24.9012628,18.0,20.0,8.0,True
232047,Hennie,Osvaldo,Security,Perimeter Control,2014-01-18 20:09:00,21.0,36.05927792,24.89998785,18.0,20.0,9.0,True
232048,Hennie,Osvaldo,Security,Perimeter Control,2014-01-18 20:10:00,21.0,36.06258845,24.89829083,18.0,20.0,10.0,True
232049,Hennie,Osvaldo,Security,Perimeter Control,2014-01-18 20:11:00,21.0,36.063358745,24.89617478,18.0,20.0,11.0,True
233394,Hennie,Osvaldo,Security,Perimeter Control,2014-01-19 18:36:00,21.0,36.06266396,24.89813349,19.0,18.0,36.0,True
233395,Hennie,Osvaldo,Security,Perimeter Control,2014-01-19 18:37:00,21.0,36.0597379,24.899789145,19.0,18.0,37.0,True
233396,Hennie,Osvaldo,Security,Perimeter Control,2014-01-19 18:38:00,21.0,36.05659806,24.90131119,19.0,18.0,38.0,True
233397,Hennie,Osvaldo,Security,Perimeter Control,2014-01-19 18:39:00,21.0,36.0550209,24.90157267,19.0,18.0,39.0,True
233399,Hennie,Osvaldo,Security,Perimeter Control,2014-01-19 18:41:00,21.0,36.05498682,24.90176916,19.0,18.0,41.0,True
233464,Hennie,Osvaldo,Security,Perimeter Control,2014-01-19 19:46:00,21.0,36.05569751,24.901278095,19.0,19.0,46.0,True
233465,Hennie,Osvaldo,Security,Perimeter Control,2014-01-19 19:47:00,21.0,36.059200985000004,24.89994677,19.0,19.0,47.0,True
233466,Hennie,Osvaldo,Security,Perimeter Control,2014-01-19 19:48:00,21.0,36.06194158,24.89850359,19.0,19.0,48.0,True
233467,Hennie,Osvaldo,Security,Perimeter Control,2014-01-19 19:49:00,21.0,36.06331006,24.89643923,19.0,19.0,49.0,True
233468,Hideki,Cocinaro,Security,Site Control,2014-01-06 07:05:00,12.0,36.066690285,24.899172165000003,6.0,7.0,5.0,False
233469,Hideki,Cocinaro,Security,Site Control,2014-01-06 07:06:00,12.0,36.064267380000004,24.89848159,6.0,7.0,6.0,False
233470,Hideki,Cocinaro,Security,Site Control,2014-01-06 07:07:00,12.0,36.063019445,24.896052625,6.0,7.0,7.0,False
233471,Hideki,Cocinaro,Security,Site Control,2014-01-06 07:08:00,12.0,36.06292117,24.89386143,6.0,7.0,8.0,False
233472,Hideki,Cocinaro,Security,Site Control,2014-01-06 07:09:00,12.0,36.06318769,24.89108376,6.0,7.0,9.0,False
233473,Hideki,Cocinaro,Security,Site Control,2014-01-06 07:10:00,12.0,36.063276675,24.8876452,6.0,7.0,10.0,False
233474,Hideki,Cocinaro,Security,Site Control,2014-01-06 07:11:00,12.0,36.06367395,24.88620926,6.0,7.0,11.0,False
233507,Hideki,Cocinaro,Security,Site Control,2014-01-06 07:44:00,12.0,36.062295735,24.885730685,6.0,7.0,44.0,False
233508,Hideki,Cocinaro,Security,Site Control,2014-01-06 07:45:00,12.0,36.06076577,24.88397572,6.0,7.0,45.0,False
233509,Hideki,Cocinaro,Security,Site Control,2014-01-06 07:46:00,12.0,36.05936298,24.88249141,6.0,7.0,46.0,False
233510,Hideki,Cocinaro,Security,Site Control,2014-01-06 07:47:00,12.0,36.056244495,24.882490134999998,6.0,7.0,47.0,False
233511,Hideki,Cocinaro,Security,Site Control,2014-01-06 07:48:00,12.0,36.05323869,24.88247467,6.0,7.0,48.0,False
233512,Hideki,Cocinaro,Security,Site Control,2014-01-06 07:49:00,12.0,36.051934735,24.880528634999997,6.0,7.0,49.0,False
233513,Hideki,Cocinaro,Security,Site Control,2014-01-06 07:50:00,12.0,36.04979937,24.879576435,6.0,7.0,50.0,False
233514,Hideki,Cocinaro,Security,Site Control,2014-01-06 07:51:00,12.0,36.048154350000004,24.879573445,6.0,7.0,51.0,False
233791,Hideki,Cocinaro,Security,Site Control,2014-01-06 12:28:00,12.0,36.05039453,24.87956838,6.0,12.0,28.0,False
233792,Hideki,Cocinaro,Security,Site Control,2014-01-06 12:29:00,12.0,36.052592329999996,24.876519594999998,6.0,12.0,29.0,False
233793,Hideki,Cocinaro,Security,Site Control,2014-01-06 12:30:00,12.0,36.05574351,24.873864885,6.0,12.0,30.0,False
233794,Hideki,Cocinaro,Security,Site Control,2014-01-06 12:31:00,12.0,36.0566455,24.86939176,6.0,12.0,31.0,False
233795,Hideki,Cocinaro,Security,Site Control,2014-01-06 12:32:00,12.0,36.05667331,24.86397947,6.0,12.0,32.0,False
233796,Hideki,Cocinaro,Security,Site Control,2014-01-06 12:33:00,12.0,36.05703503,24.85951774,6.0,12.0,33.0,False
233797,Hideki,Cocinaro,Security,Site Control,2014-01-06 12:34:00,12.0,36.059517975000006,24.856546594999998,6.0,12.0,34.0,False
233798,Hideki,Cocinaro,Security,Site Control,2014-01-06 12:35:00,12.0,36.06206123,24.85390434,6.0,12.0,35.0,False
233799,Hideki,Cocinaro,Security,Site Control,2014-01-06 12:36:00,12.0,36.062912960000006,24.851004025,6.0,12.0,36.0,False
233895,Hideki,Cocinaro,Security,Site Control,2014-01-06 14:12:00,12.0,36.06208147,24.85201308,6.0,14.0,12.0,False
233896,Hideki,Cocinaro,Security,Site Control,2014-01-06 14:13:00,12.0,36.06143343,24.85647429,6.0,14.0,13.0,False
233897,Hideki,Cocinaro,Security,Site Control,2014-01-06 14:14:00,12.0,36.058516835,24.858833655,6.0,14.0,14.0,False
233898,Hideki,Cocinaro,Security,Site Control,2014-01-06 14:15:00,12.0,36.05668061,24.863219309999998,6.0,14.0,15.0,False
233899,Hideki,Cocinaro,Security,Site Control,2014-01-06 14:16:00,12.0,36.05666099,24.86775717,6.0,14.0,16.0,False
233900,Hideki,Cocinaro,Security,Site Control,2014-01-06 14:17:00,12.0,36.05576595,24.87251915,6.0,14.0,17.0,False
233901,Hideki,Cocinaro,Security,Site Control,2014-01-06 14:18:00,12.0,36.054442695,24.87619685,6.0,14.0,18.0,False
233902,Hideki,Cocinaro,Security,Site Control,2014-01-06 14:19:00,12.0,36.05192194,24.87925993,6.0,14.0,19.0,False
233903,Hideki,Cocinaro,Security,Site Control,2014-01-06 14:20:00,12.0,36.04871559,24.87957056,6.0,14.0,20.0,False
233906,Hideki,Cocinaro,Security,Site Control,2014-01-06 14:23:00,12.0,36.04802574,24.87957537,6.0,14.0,23.0,False
234075,Hideki,Cocinaro,Security,Site Control,2014-01-06 17:12:00,12.0,36.050655135,24.879579635,6.0,17.0,12.0,False
234076,Hideki,Cocinaro,Security,Site Control,2014-01-06 17:13:00,12.0,36.052756475,24.882680875,6.0,17.0,13.0,False
234077,Hideki,Cocinaro,Security,Site Control,2014-01-06 17:14:00,12.0,36.05395474,24.88679178,6.0,17.0,14.0,False
234078,Hideki,Cocinaro,Security,Site Control,2014-01-06 17:15:00,12.0,36.05596135,24.89034163,6.0,17.0,15.0,False
234079,Hideki,Cocinaro,Security,Site Control,2014-01-06 17:16:00,12.0,36.05870495,24.89426131,6.0,17.0,16.0,False
234080,Hideki,Cocinaro,Security,Site Control,2014-01-06 17:17:00,12.0,36.06300525,24.897603775,6.0,17.0,17.0,False
234081,Hideki,Cocinaro,Security,Site Control,2014-01-06 17:18:00,12.0,36.066570580000004,24.899093055,6.0,17.0,18.0,False
234175,Hideki,Cocinaro,Security,Site Control,2014-01-06 18:52:00,12.0,36.06587751,24.90093297,6.0,18.0,52.0,False
234176,Hideki,Cocinaro,Security,Site Control,2014-01-06 18:53:00,12.0,36.06263562,24.90390893,6.0,18.0,53.0,False
234177,Hideki,Cocinaro,Security,Site Control,2014-01-06 18:54:00,12.0,36.058883800000004,24.904187970000002,6.0,18.0,54.0,False
234178,Hideki,Cocinaro,Security,Site Control,2014-01-06 18:55:00,12.0,36.05641456,24.90285623,6.0,18.0,55.0,False
234280,Hideki,Cocinaro,Security,Site Control,2014-01-06 20:37:00,12.0,36.057910705,24.903957679999998,6.0,20.0,37.0,False
234281,Hideki,Cocinaro,Security,Site Control,2014-01-06 20:38:00,12.0,36.06164828,24.90427847,6.0,20.0,38.0,False
234282,Hideki,Cocinaro,Security,Site Control,2014-01-06 20:39:00,12.0,36.06480974,24.90169145,6.0,20.0,39.0,False
234283,Hideki,Cocinaro,Security,Site Control,2014-01-06 20:40:00,12.0,36.06728783,24.89938104,6.0,20.0,40.0,False
234284,Hideki,Cocinaro,Security,Site Control,2014-01-06 20:41:00,12.0,36.06783021,24.89912155,6.0,20.0,41.0,False
234911,Hideki,Cocinaro,Security,Site Control,2014-01-07 07:08:00,12.0,36.06670497,24.8991529,7.0,7.0,8.0,False
234912,Hideki,Cocinaro,Security,Site Control,2014-01-07 07:09:00,12.0,36.06399956,24.89831066,7.0,7.0,9.0,False
234913,Hideki,Cocinaro,Security,Site Control,2014-01-07 07:10:00,12.0,36.063077425,24.8963294,7.0,7.0,10.0,False
234914,Hideki,Cocinaro,Security,Site Control,2014-01-07 07:11:00,12.0,36.06288109,24.89386331,7.0,7.0,11.0,False
234915,Hideki,Cocinaro,Security,Site Control,2014-01-07 07:12:00,12.0,36.063192265,24.89085292,7.0,7.0,12.0,False
234916,Hideki,Cocinaro,Security,Site Control,2014-01-07 07:13:00,12.0,36.06320859,24.88784924,7.0,7.0,13.0,False
234917,Hideki,Cocinaro,Security,Site Control,2014-01-07 07:14:00,12.0,36.063675145000005,24.88626409,7.0,7.0,14.0,False
234955,Hideki,Cocinaro,Security,Site Control,2014-01-07 07:52:00,12.0,36.062064219999996,24.885681645,7.0,7.0,52.0,False
234956,Hideki,Cocinaro,Security,Site Control,2014-01-07 07:53:00,12.0,36.06077831,24.88398993,7.0,7.0,53.0,False
234957,Hideki,Cocinaro,Security,Site Control,2014-01-07 07:54:00,12.0,36.05912009,24.88248488,7.0,7.0,54.0,False
234958,Hideki,Cocinaro,Security,Site Control,2014-01-07 07:55:00,12.0,36.05626591,24.8824821,7.0,7.0,55.0,False
234959,Hideki,Cocinaro,Security,Site Control,2014-01-07 07:56:00,12.0,36.05334589,24.88247297,7.0,7.0,56.0,False
234960,Hideki,Cocinaro,Security,Site Control,2014-01-07 07:57:00,12.0,36.05194145,24.88051943,7.0,7.0,57.0,False
234961,Hideki,Cocinaro,Security,Site Control,2014-01-07 07:58:00,12.0,36.04988348,24.87957703,7.0,7.0,58.0,False
234962,Hideki,Cocinaro,Security,Site Control,2014-01-07 07:59:00,12.0,36.048148025,24.879572705,7.0,7.0,59.0,False
235210,Hideki,Cocinaro,Security,Site Control,2014-01-07 12:07:00,12.0,36.05055956,24.87956729,7.0,12.0,7.0,False
235211,Hideki,Cocinaro,Security,Site Control,2014-01-07 12:08:00,12.0,36.052758635,24.876484650000002,7.0,12.0,8.0,False
235212,Hideki,Cocinaro,Security,Site Control,2014-01-07 12:09:00,12.0,36.05574515,24.87411411,7.0,12.0,9.0,False
235213,Hideki,Cocinaro,Security,Site Control,2014-01-07 12:10:00,12.0,36.05664722,24.869847305,7.0,12.0,10.0,False
235214,Hideki,Cocinaro,Security,Site Control,2014-01-07 12:11:00,12.0,36.05667487,24.86465802,7.0,12.0,11.0,False
235215,Hideki,Cocinaro,Security,Site Control,2014-01-07 12:12:00,12.0,36.057007235,24.859536865000003,7.0,12.0,12.0,False
235216,Hideki,Cocinaro,Security,Site Control,2014-01-07 12:13:00,12.0,36.05948256,24.85654917,7.0,12.0,13.0,False
235217,Hideki,Cocinaro,Security,Site Control,2014-01-07 12:14:00,12.0,36.06375489,24.85510118,7.0,12.0,14.0,False
235218,Hideki,Cocinaro,Security,Site Control,2014-01-07 12:15:00,12.0,36.065759785,24.853288935000002,7.0,12.0,15.0,False
235311,Hideki,Cocinaro,Security,Site Control,2014-01-07 13:48:00,12.0,36.06562962,24.85498256,7.0,13.0,48.0,False
235312,Hideki,Cocinaro,Security,Site Control,2014-01-07 13:49:00,12.0,36.061684005000004,24.85647479,7.0,13.0,49.0,False
235313,Hideki,Cocinaro,Security,Site Control,2014-01-07 13:50:00,12.0,36.0585242,24.85853389,7.0,13.0,50.0,False
235314,Hideki,Cocinaro,Security,Site Control,2014-01-07 13:51:00,12.0,36.05666695,24.86204788,7.0,13.0,51.0,False
235315,Hideki,Cocinaro,Security,Site Control,2014-01-07 13:52:00,12.0,36.056668015,24.867625005,7.0,13.0,52.0,False
235316,Hideki,Cocinaro,Security,Site Control,2014-01-07 13:53:00,12.0,36.05578758,24.87154353,7.0,13.0,53.0,False
235317,Hideki,Cocinaro,Security,Site Control,2014-01-07 13:54:00,12.0,36.05481182,24.876188194999997,7.0,13.0,54.0,False
235318,Hideki,Cocinaro,Security,Site Control,2014-01-07 13:55:00,12.0,36.05192349,24.87875916,7.0,13.0,55.0,False
235319,Hideki,Cocinaro,Security,Site Control,2014-01-07 13:56:00,12.0,36.04898332,24.87957451,7.0,13.0,56.0,False
235518,Hideki,Cocinaro,Security,Site Control,2014-01-07 17:15:00,12.0,36.05065434,24.87957755,7.0,17.0,15.0,False
235519,Hideki,Cocinaro,Security,Site Control,2014-01-07 17:16:00,12.0,36.052757854999996,24.882863785,7.0,17.0,16.0,False
235520,Hideki,Cocinaro,Security,Site Control,2014-01-07 17:17:00,12.0,36.05413768,24.88680605,7.0,17.0,17.0,False
235521,Hideki,Cocinaro,Security,Site Control,2014-01-07 17:18:00,12.0,36.05595684,24.89012558,7.0,17.0,18.0,False
235522,Hideki,Cocinaro,Security,Site Control,2014-01-07 17:19:00,12.0,36.058616470000004,24.89414345,7.0,17.0,19.0,False
235523,Hideki,Cocinaro,Security,Site Control,2014-01-07 17:20:00,12.0,36.06302642,24.89765254,7.0,17.0,20.0,False
235524,Hideki,Cocinaro,Security,Site Control,2014-01-07 17:21:00,12.0,36.06673603,24.89914819,7.0,17.0,21.0,False
236353,Hideki,Cocinaro,Security,Site Control,2014-01-08 07:10:00,12.0,36.0667481,24.89920308,8.0,7.0,10.0,False
236354,Hideki,Cocinaro,Security,Site Control,2014-01-08 07:11:00,12.0,36.063934495,24.898257870000002,8.0,7.0,11.0,False
236355,Hideki,Cocinaro,Security,Site Control,2014-01-08 07:12:00,12.0,36.06307057,24.896161055,8.0,7.0,12.0,False
236356,Hideki,Cocinaro,Security,Site Control,2014-01-08 07:13:00,12.0,36.06299955,24.89370682,8.0,7.0,13.0,False
236357,Hideki,Cocinaro,Security,Site Control,2014-01-08 07:14:00,12.0,36.063200225,24.89089446,8.0,7.0,14.0,False
236358,Hideki,Cocinaro,Security,Site Control,2014-01-08 07:15:00,12.0,36.063192935000004,24.887880285,8.0,7.0,15.0,False
236359,Hideki,Cocinaro,Security,Site Control,2014-01-08 07:16:00,12.0,36.063661385,24.88620692,8.0,7.0,16.0,False
236390,Hideki,Cocinaro,Security,Site Control,2014-01-08 07:47:00,12.0,36.06206764,24.88570269,8.0,7.0,47.0,False
236391,Hideki,Cocinaro,Security,Site Control,2014-01-08 07:48:00,12.0,36.060783085,24.883949995000002,8.0,7.0,48.0,False
236392,Hideki,Cocinaro,Security,Site Control,2014-01-08 07:49:00,12.0,36.05909678,24.8824832,8.0,7.0,49.0,False
236393,Hideki,Cocinaro,Security,Site Control,2014-01-08 07:50:00,12.0,36.05622097,24.88247656,8.0,7.0,50.0,False
236394,Hideki,Cocinaro,Security,Site Control,2014-01-08 07:51:00,12.0,36.053315825,24.88247814,8.0,7.0,51.0,False
236395,Hideki,Cocinaro,Security,Site Control,2014-01-08 07:52:00,12.0,36.05193998,24.88048618,8.0,7.0,52.0,False
236396,Hideki,Cocinaro,Security,Site Control,2014-01-08 07:53:00,12.0,36.04977342,24.87957327,8.0,7.0,53.0,False
236397,Hideki,Cocinaro,Security,Site Control,2014-01-08 07:54:00,12.0,36.048151565,24.879569945,8.0,7.0,54.0,False
236657,Hideki,Cocinaro,Security,Site Control,2014-01-08 12:14:00,12.0,36.04921111,24.88080782,8.0,12.0,14.0,False
236658,Hideki,Cocinaro,Security,Site Control,2014-01-08 12:15:00,12.0,36.050337784999996,24.887879315,8.0,12.0,15.0,False
236659,Hideki,Cocinaro,Security,Site Control,2014-01-08 12:16:00,12.0,36.050404435000004,24.895973595,8.0,12.0,16.0,False
236660,Hideki,Cocinaro,Security,Site Control,2014-01-08 12:17:00,12.0,36.05382493,24.89945773,8.0,12.0,17.0,False
236771,Hideki,Cocinaro,Security,Site Control,2014-01-08 14:08:00,12.0,36.05248443,24.89837335,8.0,14.0,8.0,False
236772,Hideki,Cocinaro,Security,Site Control,2014-01-08 14:09:00,12.0,36.05035406,24.89128432,8.0,14.0,9.0,False
236773,Hideki,Cocinaro,Security,Site Control,2014-01-08 14:10:00,12.0,36.05012755,24.88217331,8.0,14.0,10.0,False
236774,Hideki,Cocinaro,Security,Site Control,2014-01-08 14:11:00,12.0,36.0488989,24.87957765,8.0,14.0,11.0,False
236971,Hideki,Cocinaro,Security,Site Control,2014-01-08 17:28:00,12.0,36.05042318,24.87957421,8.0,17.0,28.0,False
236972,Hideki,Cocinaro,Security,Site Control,2014-01-08 17:29:00,12.0,36.0527604,24.882820430000002,8.0,17.0,29.0,False
236973,Hideki,Cocinaro,Security,Site Control,2014-01-08 17:30:00,12.0,36.054086784999996,24.88678942,8.0,17.0,30.0,False
236974,Hideki,Cocinaro,Security,Site Control,2014-01-08 17:31:00,12.0,36.055965134999994,24.89065328,8.0,17.0,31.0,False
236975,Hideki,Cocinaro,Security,Site Control,2014-01-08 17:32:00,12.0,36.058720545,24.894226485,8.0,17.0,32.0,False
236976,Hideki,Cocinaro,Security,Site Control,2014-01-08 17:33:00,12.0,36.06316948,24.89777539,8.0,17.0,33.0,False
236977,Hideki,Cocinaro,Security,Site Control,2014-01-08 17:34:00,12.0,36.066684855,24.89914786,8.0,17.0,34.0,False
237085,Hideki,Cocinaro,Security,Site Control,2014-01-08 19:22:00,12.0,36.06618241,24.89906521,8.0,19.0,22.0,False
237086,Hideki,Cocinaro,Security,Site Control,2014-01-08 19:23:00,12.0,36.062953795,24.895860204999998,8.0,19.0,23.0,False
237087,Hideki,Cocinaro,Security,Site Control,2014-01-08 19:24:00,12.0,36.062177555,24.891161349999997,8.0,19.0,24.0,False
237088,Hideki,Cocinaro,Security,Site Control,2014-01-08 19:25:00,12.0,36.06103486,24.88679937,8.0,19.0,25.0,False
237089,Hideki,Cocinaro,Security,Site Control,2014-01-08 19:26:00,12.0,36.06068061,24.88177885,8.0,19.0,26.0,False
237090,Hideki,Cocinaro,Security,Site Control,2014-01-08 19:27:00,12.0,36.06036855,24.87667655,8.0,19.0,27.0,False
237091,Hideki,Cocinaro,Security,Site Control,2014-01-08 19:28:00,12.0,36.06036381,24.8716609,8.0,19.0,28.0,False
237092,Hideki,Cocinaro,Security,Site Control,2014-01-08 19:29:00,12.0,36.06037117,24.8662209,8.0,19.0,29.0,False
237093,Hideki,Cocinaro,Security,Site Control,2014-01-08 19:30:00,12.0,36.060369155000004,24.86107047,8.0,19.0,30.0,False
237094,Hideki,Cocinaro,Security,Site Control,2014-01-08 19:31:00,12.0,36.06037097,24.85761128,8.0,19.0,31.0,False
237096,Hideki,Cocinaro,Security,Site Control,2014-01-08 19:33:00,12.0,36.06038375,24.85656831,8.0,19.0,33.0,False
237187,Hideki,Cocinaro,Security,Site Control,2014-01-08 21:04:00,12.0,36.06036246,24.858490725,8.0,21.0,4.0,False
237188,Hideki,Cocinaro,Security,Site Control,2014-01-08 21:05:00,12.0,36.06036464,24.86473803,8.0,21.0,5.0,False
237189,Hideki,Cocinaro,Security,Site Control,2014-01-08 21:06:00,12.0,36.060357464999996,24.86971921,8.0,21.0,6.0,False
237190,Hideki,Cocinaro,Security,Site Control,2014-01-08 21:07:00,12.0,36.06036947,24.87464601,8.0,21.0,7.0,False
237191,Hideki,Cocinaro,Security,Site Control,2014-01-08 21:08:00,12.0,36.06037182,24.87993775,8.0,21.0,8.0,False
237192,Hideki,Cocinaro,Security,Site Control,2014-01-08 21:09:00,12.0,36.06074908,24.88458535,8.0,21.0,9.0,False
237193,Hideki,Cocinaro,Security,Site Control,2014-01-08 21:10:00,12.0,36.06215174,24.88927692,8.0,21.0,10.0,False
